geoid,county,state_po,year,polling_places,period,population,prop_high_poverty,prop_hispanic_latino,prop_2more,prop_aian,prop_asian,prop_black,prop_nhpi,prop_other,prop_white
48261,Kenedy County,TX,2016,6,After,564,42.55,88.48,0,0,0.18,0,0,0,11.35
48263,Kent County,TX,2012,6,Before,680,31.44,21.62,0,0.59,0,0.74,0,0,77.06
48263,Kent County,TX,2018,5,After,680,31.44,21.62,0,0.59,0,0.74,0,0,77.06
48265,Kerr County,TX,2012,20,Before,50761,36.4,26.13,1.34,0.2,0.97,1.42,0.04,0.02,69.89
48265,Kerr County,TX,2016,20,After,50761,36.4,26.13,1.34,0.2,0.97,1.42,0.04,0.02,69.89
48267,Kimble County,TX,2012,4,Before,4432,44.57,23.67,1.15,0.47,0,0.02,0,0.34,74.35
48267,Kimble County,TX,2018,4,After,4432,44.57,23.67,1.15,0.47,0,0.02,0,0.34,74.35
48269,King County,TX,2012,4,Before,289,25.95,26.64,0,0,0,0,0,0,73.36
48269,King County,TX,2018,4,After,289,25.95,26.64,0,0,0,0,0,0,73.36
48271,Kinney County,TX,2014,4,Before,3631,42.83,61.83,0,0,0,0.11,0,0,38.06
48271,Kinney County,TX,2016,4,After,3631,42.83,61.83,0,0,0,0.11,0,0,38.06
48273,Kleberg County,TX,2012,12,Before,31540,47.43,72.35,0.91,0.13,2,3.48,0,0.14,20.98
48273,Kleberg County,TX,2018,17,After,31540,47.43,72.35,0.91,0.13,2,3.48,0,0.14,20.98
48275,Knox County,TX,2012,6,Before,3753,36.47,33.44,0.91,0.13,0.16,6,0,0,59.37
48275,Knox County,TX,2018,3,After,3753,36.47,33.44,0.91,0.13,0.16,6,0,0,59.37
48277,Lamar County,TX,2012,33,Before,49401,43.27,7.47,3.72,0.31,0.88,12.33,0.3,0.01,74.98
48277,Lamar County,TX,2018,32,After,49401,43.27,7.47,3.72,0.31,0.88,12.33,0.3,0.01,74.98
48279,Lamb County,TX,2012,9,Before,13368,46.87,54.96,0.8,0.29,0.54,3.62,0,0,39.79
48279,Lamb County,TX,2018,6,After,13368,46.87,54.96,0.8,0.29,0.54,3.62,0,0,39.79
48281,Lampasas County,TX,2012,5,Before,20473,30.98,19.22,2.15,0.41,1.1,3.03,1.03,0.2,72.86
48281,Lampasas County,TX,2018,5,After,20473,30.98,19.22,2.15,0.41,1.1,3.03,1.03,0.2,72.86
48283,La Salle County,TX,2012,4,Before,7418,41.68,79.91,1.08,0,0.13,1.24,0,0,17.63
48283,La Salle County,TX,2018,6,After,7418,41.68,79.91,1.08,0,0.13,1.24,0,0,17.63
48285,Lavaca County,TX,2012,19,Before,19859,31.48,18.09,0.6,0.04,0.37,6.61,0,0.02,74.27
48285,Lavaca County,TX,2018,19,After,19859,31.48,18.09,0.6,0.04,0.37,6.61,0,0.02,74.27
48287,Lee County,TX,2012,15,Before,16850,34.86,23.24,1.06,0,0.85,11,0,0.16,63.69
48287,Lee County,TX,2018,8,After,16850,34.86,23.24,1.06,0,0.85,11,0,0.16,63.69
48289,Leon County,TX,2012,14,Before,16966,38.67,14.18,0.56,0.58,0.74,7.18,0.18,0.04,76.54
48289,Leon County,TX,2018,14,After,16966,38.67,14.18,0.56,0.58,0.74,7.18,0.18,0.04,76.54
48291,Liberty County,TX,2012,30,Before,79884,40.23,21.89,1.32,0.34,0.57,9.98,0.01,0.08,65.82
48291,Liberty County,TX,2018,30,After,79884,40.23,21.89,1.32,0.34,0.57,9.98,0.01,0.08,65.82
48293,Limestone County,TX,2012,21,Before,23480,45.36,21.27,0.72,0.28,0.66,17.63,0,0.21,59.22
48293,Limestone County,TX,2018,21,After,23480,45.36,21.27,0.72,0.28,0.66,17.63,0,0.21,59.22
48295,Lipscomb County,TX,2014,4,Before,3495,28.47,29.93,2.17,0.69,0.72,0.37,0.03,0.06,66.04
48295,Lipscomb County,TX,2018,4,After,3495,28.47,29.93,2.17,0.69,0.72,0.37,0.03,0.06,66.04
48297,Live Oak County,TX,2012,14,Before,12043,37.33,38.77,0.51,0,0.65,2.43,0,0,57.64
48297,Live Oak County,TX,2018,13,After,12043,37.33,38.77,0.51,0,0.65,2.43,0,0,57.64
48299,Llano County,TX,2012,9,Before,20195,35.71,9.82,1.8,0.14,0.38,0.74,0,0,87.12
48299,Llano County,TX,2018,9,After,20195,35.71,9.82,1.8,0.14,0.38,0.74,0,0,87.12
48301,Loving County,TX,2012,4,Before,74,17.14,16.22,4.05,5.41,0,0,0,0,74.32
48301,Loving County,TX,2018,1,After,74,17.14,16.22,4.05,5.41,0,0,0,0,74.32
48303,Lubbock County,TX,2012,37,Before,298042,39.43,34.48,1.57,0.35,2.05,6.87,0.07,0.11,54.51
48303,Lubbock County,TX,2018,37,After,298042,39.43,34.48,1.57,0.35,2.05,6.87,0.07,0.11,54.51
48305,Lynn County,TX,2012,10,Before,5785,42.47,47.16,1.47,0.47,0.26,1.33,0,0,49.32
48305,Lynn County,TX,2018,10,After,5785,42.47,47.16,1.47,0.47,0.26,1.33,0,0,49.32
48307,McCulloch County,TX,2012,7,Before,8145,42.58,31.57,1.76,0.01,0,1.98,0,2.48,62.21
48307,McCulloch County,TX,2018,8,After,8145,42.58,31.57,1.76,0.01,0,1.98,0,2.48,62.21
48309,McLennan County,TX,2012,59,Before,245720,42.37,25.64,1.6,0.19,1.51,14.19,0.01,0.11,56.75
48309,McLennan County,TX,2018,29,After,245720,42.37,25.64,1.6,0.19,1.51,14.19,0.01,0.11,56.75
48311,McMullen County,TX,2012,4,Before,600,33.17,50.5,0,0.83,0,0,0,0,48.67
48311,McMullen County,TX,2018,4,After,600,33.17,50.5,0,0.83,0,0,0,0,48.67
48313,Madison County,TX,2012,4,Before,13979,37.67,22.42,3.04,0.12,1.14,17.37,0.16,0,55.76
48313,Madison County,TX,2018,5,After,13979,37.67,22.42,3.04,0.12,1.14,17.37,0.16,0,55.76
48315,Marion County,TX,2012,10,Before,10140,48.38,3.89,1.05,0.34,0,23.69,0.17,0,70.88
48315,Marion County,TX,2018,10,After,10140,48.38,3.89,1.05,0.34,0,23.69,0.17,0,70.88
48317,Martin County,TX,2012,3,Before,5547,33.41,45.07,0.05,0.47,0,0.65,0.09,0,53.67
48317,Martin County,TX,2016,2,After,5547,33.41,45.07,0.05,0.47,0,0.65,0.09,0,53.67
48319,Mason County,TX,2012,4,Before,4122,36.11,24.28,1.04,0.29,2.5,0.02,0,0,71.86
48319,Mason County,TX,2018,4,After,4122,36.11,24.28,1.04,0.29,2.5,0.02,0,0,71.86
48321,Matagorda County,TX,2012,18,Before,36744,41.9,41.45,0.92,0.44,1.99,10.18,0.11,0,44.91
48321,Matagorda County,TX,2016,18,After,36744,41.9,41.45,0.92,0.44,1.99,10.18,0.11,0,44.91
48323,Maverick County,TX,2012,14,Before,57471,54.36,95.3,0.07,1.16,0.44,0.22,0.06,0.11,2.65
48323,Maverick County,TX,2018,13,After,57471,54.36,95.3,0.07,1.16,0.44,0.22,0.06,0.11,2.65
48325,Medina County,TX,2012,13,Before,48548,29.57,51.26,0.88,0.34,0.62,2.35,0.02,0,44.54
48325,Medina County,TX,2018,7,After,48548,29.57,51.26,0.88,0.34,0.62,2.35,0.02,0,44.54
48327,Menard County,TX,2012,3,Before,2123,43.23,37.31,2.54,0.57,0,0.61,0,0,58.97
48327,Menard County,TX,2018,3,After,2123,43.23,37.31,2.54,0.57,0,0.61,0,0,58.97
48329,Midland County,TX,2012,20,Before,159883,23.69,43.23,1.26,0.38,1.82,5.86,0.05,0.09,47.3
48329,Midland County,TX,2018,20,After,159883,23.69,43.23,1.26,0.38,1.82,5.86,0.05,0.09,47.3
48331,Milam County,TX,2012,11,Before,24479,42.58,25.76,2.19,0.14,0.5,8.43,0,0.04,62.94
48331,Milam County,TX,2018,8,After,24479,42.58,25.76,2.19,0.14,0.5,8.43,0,0.04,62.94
48333,Mills County,TX,2012,7,Before,4887,36.24,18.25,0.2,0,0.06,0.23,0,0,81.26
48333,Mills County,TX,2018,7,After,4887,36.24,18.25,0.2,0,0.06,0.23,0,0,81.26
48335,Mitchell County,TX,2012,6,Before,8774,24.94,39.28,1.06,0.34,0.38,10.28,0,0,48.67
48335,Mitchell County,TX,2018,6,After,8774,24.94,39.28,1.06,0.34,0.38,10.28,0,0,48.67
48337,Montague County,TX,2012,16,Before,19406,40.48,10.68,2.45,0.26,0.1,0.21,0,0,86.3
48337,Montague County,TX,2018,10,After,19406,40.48,10.68,2.45,0.26,0.1,0.21,0,0,86.3
48339,Montgomery County,TX,2012,86,Before,535187,25.97,22.97,1.58,0.14,2.77,4.47,0.09,0.13,67.86
48339,Montgomery County,TX,2018,94,After,535187,25.97,22.97,1.58,0.14,2.77,4.47,0.09,0.13,67.86
48341,Moore County,TX,2016,7,Before,22016,38.13,54.14,0.87,0.27,7.88,3.18,0,0,33.66
48341,Moore County,TX,2018,7,After,22016,38.13,54.14,0.87,0.27,7.88,3.18,0,0,33.66
48343,Morris County,TX,2012,8,Before,12530,37.14,9.16,1.62,0.37,0.1,23.57,0.06,0,65.12
48343,Morris County,TX,2018,6,After,12530,37.14,9.16,1.62,0.37,0.1,23.57,0.06,0,65.12
48347,Nacogdoches County,TX,2012,17,Before,65411,45.78,18.91,2.08,0.26,1.64,17.15,0,0.03,59.93
48347,Nacogdoches County,TX,2018,17,After,65411,45.78,18.91,2.08,0.26,1.64,17.15,0,0.03,59.93
48349,Navarro County,TX,2012,30,Before,48239,44.21,26.22,1.37,0.32,0.63,13.11,1.03,0.05,57.28
48349,Navarro County,TX,2018,20,After,48239,44.21,26.22,1.37,0.32,0.63,13.11,1.03,0.05,57.28
48351,Newton County,TX,2012,22,Before,14187,39.97,3.45,1.35,0.2,0.08,21.32,0,0,73.6
48351,Newton County,TX,2018,16,After,14187,39.97,3.45,1.35,0.2,0.08,21.32,0,0,73.6
48353,Nolan County,TX,2012,9,Before,14990,39.83,36.4,1.01,0.39,0.28,4.89,0,0,57.02
48353,Nolan County,TX,2018,9,After,14990,39.83,36.4,1.01,0.39,0.28,4.89,0,0,57.02
48355,Nueces County,TX,2012,121,Before,358484,37.81,62.99,0.83,0.22,1.9,3.6,0.06,0.06,30.32
48355,Nueces County,TX,2018,84,After,358484,37.81,62.99,0.83,0.22,1.9,3.6,0.06,0.06,30.32
48357,Ochiltree County,TX,2012,4,Before,10484,42.44,52.97,1.55,0.66,0.19,0.17,0,0,44.47
48357,Ochiltree County,TX,2018,4,After,10484,42.44,52.97,1.55,0.66,0.19,0.17,0,0,44.47
48359,Oldham County,TX,2012,7,Before,2083,33.42,15.46,2.98,0.05,0.1,5.62,0,0,75.8
48359,Oldham County,TX,2018,4,After,2083,33.42,15.46,2.98,0.05,0.1,5.62,0,0,75.8
48361,Orange County,TX,2012,34,Before,83909,33.85,7.09,1.78,0.29,1.13,8.26,0,0.09,81.37
48361,Orange County,TX,2018,33,After,83909,33.85,7.09,1.78,0.29,1.13,8.26,0,0.09,81.37
48363,Palo Pinto County,TX,2012,17,Before,28109,44,19.71,0.98,0.62,0.63,2.42,0.09,0.12,75.43
48363,Palo Pinto County,TX,2018,13,After,28109,44,19.71,0.98,0.62,0.63,2.42,0.09,0.12,75.43
48365,Panola County,TX,2012,20,Before,23574,39.25,8.56,0.98,0.05,0.64,16.31,0.04,0,73.43
48365,Panola County,TX,2018,19,After,23574,39.25,8.56,0.98,0.05,0.64,16.31,0.04,0,73.43
48367,Parker County,TX,2012,44,Before,125963,24.08,11.48,1.64,0.49,0.49,1.3,0.04,0.1,84.45
48367,Parker County,TX,2018,41,After,125963,24.08,11.48,1.64,0.49,0.49,1.3,0.04,0.1,84.45
48369,Parmer County,TX,2016,9,Before,9871,43.38,62.42,0.46,0.14,0.22,1.63,0,0,35.13
48369,Parmer County,TX,2018,9,After,9871,43.38,62.42,0.46,0.14,0.22,1.63,0,0,35.13
48371,Pecos County,TX,2012,9,Before,15804,32.85,68.48,0.33,0.55,0.42,4.14,0.06,0.13,25.9
48371,Pecos County,TX,2018,9,After,15804,32.85,68.48,0.33,0.55,0.42,4.14,0.06,0.13,25.9
48373,Polk County,TX,2012,21,Before,46974,42.17,14.79,1.54,1.48,0.62,10.42,0.13,0.09,70.94
48373,Polk County,TX,2018,21,After,46974,42.17,14.79,1.54,1.48,0.62,10.42,0.13,0.09,70.94
48375,Potter County,TX,2012,24,Before,121230,47.74,37.58,2.28,0.27,5.23,9.32,0.07,0.07,45.17
48375,Potter County,TX,2018,16,After,121230,47.74,37.58,2.28,0.27,5.23,9.32,0.07,0.07,45.17
48377,Presidio County,TX,2012,2,Before,7191,63.93,81.41,0,0,4.98,0,0,0,13.61
48377,Presidio County,TX,2018,2,After,7191,63.93,81.41,0,0,4.98,0,0,0,13.61
48379,Rains County,TX,2012,8,Before,11246,34.93,8.65,2.93,0.97,0.08,1.53,0,0,85.83
48379,Rains County,TX,2018,8,After,11246,34.93,8.65,2.93,0.97,0.08,1.53,0,0,85.83
48381,Randall County,TX,2012,22,Before,130552,24.19,20.16,1.67,0.4,1.46,2.75,0.08,0.07,73.42
48381,Randall County,TX,2018,13,After,130552,24.19,20.16,1.67,0.4,1.46,2.75,0.08,0.07,73.42
48383,Reagan County,TX,2012,4,Before,3735,35.69,70.15,0.27,0,0,0.72,0,0,28.86
48383,Reagan County,TX,2018,4,After,3735,35.69,70.15,0.27,0,0,0.72,0,0,28.86
48385,Real County,TX,2014,5,Before,3358,46.73,19.77,0.03,0,0.03,0.21,0,0,79.96
48385,Real County,TX,2018,5,After,3358,46.73,19.77,0.03,0,0.03,0.21,0,0,79.96
48387,Red River County,TX,2014,19,Before,12353,48.44,7.26,1.76,0.22,0.01,17.62,0,0,73.14
48387,Red River County,TX,2018,19,After,12353,48.44,7.26,1.76,0.22,0.01,17.62,0,0,73.14
48389,Reeves County,TX,2014,12,Before,14791,36.28,75.02,0.57,0.37,1.14,4.47,0,0.23,18.21
48389,Reeves County,TX,2018,10,After,14791,36.28,75.02,0.57,0.37,1.14,4.47,0,0.23,18.21
48391,Refugio County,TX,2012,10,Before,7293,36.62,49.72,2.84,0.11,0.07,4.98,0,0,42.29
48391,Refugio County,TX,2018,10,After,7293,36.62,49.72,2.84,0.11,0.07,4.98,0,0,42.29
48393,Roberts County,TX,2012,2,Before,889,15.71,7.42,1.57,0,0.45,0,0,0,90.55
48393,Roberts County,TX,2018,2,After,889,15.71,7.42,1.57,0,0.45,0,0,0,90.55
48395,Robertson County,TX,2012,14,Before,16727,35.44,20.22,1.49,0.25,0.27,19.72,0.11,0.06,57.88
48395,Robertson County,TX,2018,13,After,16727,35.44,20.22,1.49,0.25,0.27,19.72,0.11,0.06,57.88
48397,Rockwall County,TX,2012,17,Before,90414,18.28,17.05,1.95,0.22,2.43,6.01,0,0.05,72.29
48397,Rockwall County,TX,2018,17,After,90414,18.28,17.05,1.95,0.22,2.43,6.01,0,0.05,72.29
48399,Runnels County,TX,2012,7,Before,10266,42.77,33.84,1.1,0.36,1.06,1.31,0,0.05,62.28
48399,Runnels County,TX,2018,8,After,10266,42.77,33.84,1.1,0.36,1.06,1.31,0,0.05,62.28
48401,Rusk County,TX,2012,22,Before,53026,38.76,16.14,1.43,0.19,0.46,17.03,0,0.06,64.69
48401,Rusk County,TX,2018,12,After,53026,38.76,16.14,1.43,0.19,0.46,17.03,0,0.06,64.69
48403,Sabine County,TX,2012,8,Before,10429,46.15,4.05,1.72,0,0.1,7.57,0,0.5,86.08
48403,Sabine County,TX,2018,8,After,10429,46.15,4.05,1.72,0,0.1,7.57,0,0.5,86.08
48405,San Augustine County,TX,2012,11,Before,8403,48.62,6.95,1.93,1.52,0,20.78,0,0,68.82
48405,San Augustine County,TX,2018,11,After,8403,48.62,6.95,1.93,1.52,0,20.78,0,0,68.82
48407,San Jacinto County,TX,2012,11,Before,27436,44.77,12.51,1.46,0.48,0.01,10.69,0,0,74.85
48407,San Jacinto County,TX,2018,10,After,27436,44.77,12.51,1.46,0.48,0.01,10.69,0,0,74.85
48409,San Patricio County,TX,2012,17,Before,66867,37.79,56.84,1.06,0.17,1,1.48,0.02,0.01,39.41
48409,San Patricio County,TX,2018,8,After,66867,37.79,56.84,1.06,0.17,1,1.48,0.02,0.01,39.41
48411,San Saba County,TX,2012,4,Before,5851,48.49,29.72,2.17,0,0.02,2.75,0,0,65.34
48411,San Saba County,TX,2018,3,After,5851,48.49,29.72,2.17,0,0.02,2.75,0,0,65.34
48413,Schleicher County,TX,2012,4,Before,3122,24.73,51.83,0.06,0,0.13,0.29,0,0,47.69
48413,Schleicher County,TX,2018,3,After,3122,24.73,51.83,0.06,0,0.13,0.29,0,0,47.69
48415,Scurry County,TX,2012,11,Before,17346,34.21,39.73,1.59,0.12,0.22,4.52,0,0.17,53.65
48415,Scurry County,TX,2018,10,After,17346,34.21,39.73,1.59,0.12,0.22,4.52,0,0.17,53.65
48417,Shackelford County,TX,2012,4,Before,3348,34.05,11.68,2.03,0.3,0.18,0.18,0,0,85.63
48417,Shackelford County,TX,2018,4,After,3348,34.05,11.68,2.03,0.3,0.18,0.18,0,0,85.63
48419,Shelby County,TX,2012,14,Before,25689,49.45,17.83,0.4,0.16,0.54,18.83,0.08,0.03,62.13
48419,Shelby County,TX,2018,14,After,25689,49.45,17.83,0.4,0.16,0.54,18.83,0.08,0.03,62.13
48421,Sherman County,TX,2014,4,Before,3067,37.34,43.27,0.42,0.23,0,0.26,0,0,55.82
48421,Sherman County,TX,2018,4,After,3067,37.34,43.27,0.42,0.23,0,0.26,0,0,55.82
48423,Smith County,TX,2012,48,Before,222277,38.91,18.95,1.16,0.33,1.57,17.43,0.1,0.11,60.34
48423,Smith County,TX,2018,34,After,222277,38.91,18.95,1.16,0.33,1.57,17.43,0.1,0.11,60.34
48425,Somervell County,TX,2012,5,Before,8650,32.42,19.05,0.72,0.35,0,0.59,0.57,0.07,78.66
48425,Somervell County,TX,2018,1,After,8650,32.42,19.05,0.72,0.35,0,0.59,0.57,0.07,78.66
48427,Starr County,TX,2016,11,Before,63420,64.81,99.18,0.02,0.01,0.09,0.04,0,0.02,0.64
48427,Starr County,TX,2018,10,After,63420,64.81,99.18,0.02,0.01,0.09,0.04,0,0.02,0.64
48429,Stephens County,TX,2012,6,Before,9365,40.65,23.24,1.14,0.62,0.47,2.18,0,0.21,72.14
48429,Stephens County,TX,2018,5,After,9365,40.65,23.24,1.14,0.62,0.47,2.18,0,0.21,72.14
48431,Sterling County,TX,2012,4,Before,1139,43.76,40.83,1.49,0,0,0.26,0,0,57.42
48431,Sterling County,TX,2018,4,After,1139,43.76,40.83,1.49,0,0,0.26,0,0,57.42
48433,Stonewall County,TX,2012,4,Before,1084,40.02,22.69,1.2,0,0,3.51,0,0,72.6
48433,Stonewall County,TX,2018,1,After,1084,40.02,22.69,1.2,0,0,3.51,0,0,72.6
48435,Sutton County,TX,2012,4,Before,3894,26.9,59.42,0.23,0,0,0.08,1.03,0,39.24
48435,Sutton County,TX,2016,4,After,3894,26.9,59.42,0.23,0,0,0.08,1.03,0,39.24
48437,Swisher County,TX,2012,5,Before,7541,52.45,43.14,2.68,0.54,0.19,5.69,0.07,0.17,47.53
48437,Swisher County,TX,2018,4,After,7541,52.45,43.14,2.68,0.54,0.19,5.69,0.07,0.17,47.53
48439,Tarrant County,TX,2014,365,Before,1983675,32.08,28.18,2.22,0.27,5.07,15.56,0.17,0.18,48.35
48439,Tarrant County,TX,2018,338,After,1983675,32.08,28.18,2.22,0.27,5.07,15.56,0.17,0.18,48.35
48441,Taylor County,TX,2012,34,Before,135371,38.91,23.8,1.64,0.49,1.93,7.4,0.05,0.14,64.54
48441,Taylor County,TX,2018,20,After,135371,38.91,23.8,1.64,0.49,1.93,7.4,0.05,0.14,64.54
48443,Terrell County,TX,2012,2,Before,721,46.05,56.31,6.66,0.69,0,3.19,0,0,33.15
48443,Terrell County,TX,2018,1,After,721,46.05,56.31,6.66,0.69,0,3.19,0,0,33.15
48445,Terry County,TX,2012,7,Before,12755,48.52,53.77,0.56,0.24,0,4.64,0,0,40.79
48445,Terry County,TX,2018,6,After,12755,48.52,53.77,0.56,0.24,0,4.64,0,0,40.79
48447,Throckmorton County,TX,2012,5,Before,1541,36.78,15.83,1.23,0,0.32,0.13,0,0,82.48
48447,Throckmorton County,TX,2018,4,After,1541,36.78,15.83,1.23,0,0.32,0.13,0,0,82.48
48449,Titus County,TX,2012,19,Before,32664,47.42,42.09,1.48,0.23,0.77,9.09,0,0.04,46.29
48449,Titus County,TX,2018,19,After,32664,47.42,42.09,1.48,0.23,0.77,9.09,0,0.04,46.29
48451,Tom Green County,TX,2012,26,Before,116906,34.18,38.84,1.35,0.18,1.14,4,0.04,0.12,54.32
48451,Tom Green County,TX,2018,19,After,116906,34.18,38.84,1.35,0.18,1.14,4,0.04,0.12,54.32
48453,Travis County,TX,2012,210,Before,1176584,29.84,33.86,2.23,0.16,6.33,7.87,0.04,0.19,49.32
48453,Travis County,TX,2018,143,After,1176584,29.84,33.86,2.23,0.16,6.33,7.87,0.04,0.19,49.32
48455,Trinity County,TX,2012,20,Before,14481,45.52,9.3,1.39,0.3,0.36,9.54,0,0,79.1
48455,Trinity County,TX,2018,20,After,14481,45.52,9.3,1.39,0.3,0.36,9.54,0,0,79.1
48457,Tyler County,TX,2012,17,Before,21456,36.06,7.29,1.59,0.1,0.34,10.78,0,0.29,79.61
48457,Tyler County,TX,2018,17,After,21456,36.06,7.29,1.59,0.1,0.34,10.78,0,0.29,79.61
48459,Upshur County,TX,2012,16,Before,40506,34.09,8.06,0.99,0.74,0.22,8.91,0,0.34,80.74
48459,Upshur County,TX,2018,16,After,40506,34.09,8.06,0.99,0.74,0.22,8.91,0,0.34,80.74
48461,Upton County,TX,2012,3,Before,3575,31.7,49.73,0.17,0.11,0.25,6.66,0,0.08,42.99
48461,Upton County,TX,2018,3,After,3575,31.7,49.73,0.17,0.11,0.25,6.66,0,0.08,42.99
48463,Uvalde County,TX,2012,14,Before,27015,51.51,70.92,0.4,0.4,1.02,0.15,0.01,0,27.11
48463,Uvalde County,TX,2018,14,After,27015,51.51,70.92,0.4,0.4,1.02,0.15,0.01,0,27.11
48465,Val Verde County,TX,2012,17,Before,48976,46.64,81.38,0.81,0.13,0.55,1.09,0.1,0,15.95
48465,Val Verde County,TX,2018,14,After,48976,46.64,81.38,0.81,0.13,0.55,1.09,0.1,0,15.95
48467,Van Zandt County,TX,2012,18,Before,53607,34.81,10.28,1.61,0.55,0.46,2.62,0.11,0.04,84.33
48467,Van Zandt County,TX,2018,18,After,53607,34.81,10.28,1.61,0.55,0.46,2.62,0.11,0.04,84.33
48469,Victoria County,TX,2012,35,Before,91518,35.95,46.04,1.29,0.15,1.06,5.83,0,0.19,45.44
48469,Victoria County,TX,2016,35,After,91518,35.95,46.04,1.29,0.15,1.06,5.83,0,0.19,45.44
48471,Walker County,TX,2012,16,Before,70818,42.83,17.77,0.81,0.35,1.21,22.87,0.01,0.04,56.93
48471,Walker County,TX,2018,16,After,70818,42.83,17.77,0.81,0.35,1.21,22.87,0.01,0.04,56.93
48473,Waller County,TX,2012,19,Before,48443,38.4,29.37,1.75,0.07,0.72,24.86,0.04,0.14,43.05
48473,Waller County,TX,2018,19,After,48443,38.4,29.37,1.75,0.07,0.72,24.86,0.04,0.14,43.05
48475,Ward County,TX,2012,5,Before,11498,28.62,52.19,0.65,0.56,0.28,4.81,0,0.13,41.38
48475,Ward County,TX,2018,5,After,11498,28.62,52.19,0.65,0.56,0.28,4.81,0,0.13,41.38
48477,Washington County,TX,2012,15,Before,34667,35.74,15.5,0.93,0.27,1.77,16.97,0.12,0,64.45
48477,Washington County,TX,2018,15,After,34667,35.74,15.5,0.93,0.27,1.77,16.97,0.12,0,64.45
48479,Webb County,TX,2012,60,Before,269624,58.28,95.5,0.12,0.06,0.5,0.27,0.01,0.06,3.48
48479,Webb County,TX,2018,69,After,269624,58.28,95.5,0.12,0.06,0.5,0.27,0.01,0.06,3.48
48481,Wharton County,TX,2012,12,Before,41430,41.61,40.27,0.41,0.07,0.09,13.82,0,0.08,45.27
48481,Wharton County,TX,2018,8,After,41430,41.61,40.27,0.41,0.07,0.09,13.82,0,0.08,45.27
48483,Wheeler County,TX,2012,10,Before,5599,39.66,26.52,2.02,0.11,0.13,2.68,0.23,0,68.32
48483,Wheeler County,TX,2018,10,After,5599,39.66,26.52,2.02,0.11,0.13,2.68,0.23,0,68.32
48485,Wichita County,TX,2012,34,Before,131778,39.39,18.53,2.45,0.59,2.02,9.88,0.04,0.36,66.13
48485,Wichita County,TX,2018,26,After,131778,39.39,18.53,2.45,0.59,2.02,9.88,0.04,0.36,66.13
48487,Wilbarger County,TX,2012,6,Before,12972,44.07,28.6,2.24,0.73,0.92,7.97,0,0.12,59.42
48487,Wilbarger County,TX,2016,4,After,12972,44.07,28.6,2.24,0.73,0.92,7.97,0,0.12,59.42
48489,Willacy County,TX,2012,11,Before,21839,61.29,87.95,0.22,0.01,0.1,0.65,0.01,0,11.06
48489,Willacy County,TX,2018,10,After,21839,61.29,87.95,0.22,0.01,0.1,0.65,0.01,0,11.06
48491,Williamson County,TX,2012,86,Before,508313,19.34,24.08,2.58,0.19,6.02,5.97,0.06,0.18,60.92
48491,Williamson County,TX,2018,59,After,508313,19.34,24.08,2.58,0.19,6.02,5.97,0.06,0.18,60.92
48493,Wilson County,TX,2012,16,Before,47205,25.69,39.17,1.1,0.18,0.35,1.34,0.07,0.12,57.67
48493,Wilson County,TX,2018,16,After,47205,25.69,39.17,1.1,0.18,0.35,1.34,0.07,0.12,57.67
48495,Winkler County,TX,2012,5,Before,7777,39.08,59.39,0.51,0.86,0,2.33,0,0,36.9
48495,Winkler County,TX,2018,5,After,7777,39.08,59.39,0.51,0.86,0,2.33,0,0,36.9
48497,Wise County,TX,2012,21,Before,63247,32.77,18.75,1.51,0.38,0.5,1.19,0.18,0.01,77.49
48497,Wise County,TX,2016,22,After,63247,32.77,18.75,1.51,0.38,0.5,1.19,0.18,0.01,77.49
48499,Wood County,TX,2012,11,Before,43315,36.06,9.62,0.81,0.6,0.09,5.52,0.08,0.11,83.18
48499,Wood County,TX,2018,11,After,43315,36.06,9.62,0.81,0.6,0.09,5.52,0.08,0.11,83.18
48501,Yoakum County,TX,2012,2,Before,8481,31.46,65.04,1.6,0.15,0.04,0,0,0,33.17
48501,Yoakum County,TX,2018,2,After,8481,31.46,65.04,1.6,0.15,0.04,0,0,0,33.17
48503,Young County,TX,2012,9,Before,18166,37.98,18.07,0.75,0.52,0.41,1.49,0,0,78.75
48503,Young County,TX,2018,5,After,18166,37.98,18.07,0.75,0.52,0.41,1.49,0,0,78.75
48505,Zapata County,TX,2012,7,Before,14415,55.26,94.07,0,0,0.71,0,0,0,5.22
48505,Zapata County,TX,2018,7,After,14415,55.26,94.07,0,0,0.71,0,0,0,5.22
48507,Zavala County,TX,2012,6,Before,12152,65.9,93.6,0.35,0.09,0.03,0.5,0,0,5.43
48507,Zavala County,TX,2018,4,After,12152,65.9,93.6,0.35,0.09,0.03,0.5,0,0,5.43
02050,Bethel Borough,AK,2012,93,Before,17957,56.97,2.19,4.01,82.02,0.92,0.67,0.02,0,10.17
02050,Bethel Borough,AK,2018,89,After,17957,56.97,2.19,4.01,82.02,0.92,0.67,0.02,0,10.17
02105,Hoonah-Angoon Borough,AK,2012,93,Before,2146,32.54,5.45,8.15,37.28,2.7,2.75,0.09,0,43.57
02105,Hoonah-Angoon Borough,AK,2018,89,After,2146,32.54,5.45,8.15,37.28,2.7,2.75,0.09,0,43.57
02122,Kenai Peninsula Borough,AK,2012,26,Before,57961,28.4,3.96,5.44,7.12,1.49,0.52,0.33,0.16,80.99
